,fecha,fix,inpc,tasa_obj
0,2018-01-01,,5.936162,7.25
1,2018-01-02,19.4899,5.937773,7.25
2,2018-01-03,19.3717,5.939385,7.25
3,2018-01-04,19.2427,5.940997,7.25
4,2018-01-05,19.2737,5.942609,7.25
5,2018-01-06,,5.944222,7.25
6,2018-01-07,,5.945836,7.25
7,2018-01-08,19.2323,5.947449,7.25
8,2018-01-09,19.3065,5.949064,7.25
9,2018-01-10,19.2405,5.950678,7.25
10,2018-01-11,19.3433,5.95177,7.25
11,2018-01-12,19.0446,5.952862,7.25
12,2018-01-13,,5.953955,7.25
13,2018-01-14,,5.955047,7.25
14,2018-01-15,18.8113,5.95614,7.25
15,2018-01-16,18.8362,5.957233,7.25
16,2018-01-17,18.655,5.958326,7.25
17,2018-01-18,18.6361,5.959419,7.25
18,2018-01-19,18.5813,5.960512,7.25
19,2018-01-20,,5.961606,7.25
20,2018-01-21,,5.9627,7.25
21,2018-01-22,18.7118,5.963794,7.25
22,2018-01-23,18.798,5.964888,7.25
23,2018-01-24,18.5178,5.965983,7.25
24,2018-01-25,18.478,5.967077,7.25
25,2018-01-26,18.4672,5.967965,7.25
26,2018-01-27,,5.968852,7.25
27,2018-01-28,,5.96974,7.25
28,2018-01-29,18.6196,5.970627,7.25
29,2018-01-30,18.6982,5.971515,7.25
30,2018-01-31,18.6069,5.972403,7.25
31,2018-02-01,18.4004,5.973291,7.25
32,2018-02-02,18.5248,5.974179,7.25
33,2018-02-03,,5.975068,7.25
34,2018-02-04,,5.975956,7.25
35,2018-02-05,,5.976845,7.25
36,2018-02-06,18.7009,5.977733,7.25
37,2018-02-07,18.6492,5.978622,7.25
38,2018-02-08,18.8815,5.979511,7.5
39,2018-02-09,18.8623,5.9804,7.5
40,2018-02-10,,5.98129,7.5
41,2018-02-11,,5.982521,7.5
42,2018-02-12,18.6703,5.983752,7.5
43,2018-02-13,18.6269,5.984984,7.5
44,2018-02-14,18.6025,5.986216,7.5
45,2018-02-15,18.5159,5.987448,7.5
46,2018-02-16,18.4797,5.988681,7.5
47,2018-02-17,,5.989913,7.5
48,2018-02-18,,5.991146,7.5
49,2018-02-19,18.536,5.992379,7.5
50,2018-02-20,18.6594,5.993613,7.5
51,2018-02-21,18.6518,5.994847,7.5
52,2018-02-22,18.6574,5.996081,7.5
53,2018-02-23,18.5659,5.997315,7.5
54,2018-02-24,,5.998549,7.5
55,2018-02-25,,5.999784,7.5
56,2018-02-26,18.6456,6.000729,7.5
57,2018-02-27,18.7902,6.001675,7.5
58,2018-02-28,18.8331,6.00262,7.5
59,2018-03-01,18.861,6.003566,7.5
60,2018-03-02,18.8909,6.004512,7.5
61,2018-03-03,,6.005458,7.5
62,2018-03-04,,6.006404,7.5
63,2018-03-05,18.8838,6.00735,7.5
64,2018-03-06,18.7246,6.008296,7.5
65,2018-03-07,18.7922,6.009243,7.5
66,2018-03-08,18.7148,6.010189,7.5
67,2018-03-09,18.5812,6.011136,7.5
68,2018-03-10,,6.012083,7.5
69,2018-03-11,,6.012256,7.5
70,2018-03-12,18.6199,6.012429,7.5
71,2018-03-13,18.5604,6.012603,7.5
72,2018-03-14,18.5854,6.012776,7.5
73,2018-03-15,18.7023,6.012949,7.5
74,2018-03-16,18.7216,6.013122,7.5
75,2018-03-17,,6.013295,7.5
76,2018-03-18,,6.013468,7.5
77,2018-03-19,,6.013641,7.5
78,2018-03-20,18.7614,6.013814,7.5
79,2018-03-21,18.6001,6.013987,7.5
80,2018-03-22,18.5078,6.01416,7.5
81,2018-03-23,18.5364,6.014334,7.5
82,2018-03-24,,6.014507,7.5
83,2018-03-25,,6.01468,7.5
84,2018-03-26,18.3268,6.015786,7.5
85,2018-03-27,18.3445,6.016892,7.5
86,2018-03-28,18.2709,6.017998,7.5
87,2018-03-29,,6.019105,7.5
88,2018-03-30,,6.020212,7.5
89,2018-03-31,,6.021319,7.5
90,2018-04-01,,6.022426,7.5
91,2018-04-02,18.2967,6.023533,7.5
92,2018-04-03,18.2044,6.024641,7.5
93,2018-04-04,18.2244,6.025749,7.5
94,2018-04-05,18.1081,6.026857,7.5
95,2018-04-06,18.2888,6.027965,7.5
96,2018-04-07,,6.029073,7.5
97,2018-04-08,,6.030182,7.5
98,2018-04-09,18.2753,6.031291,7.5
99,2018-04-10,18.2882,6.0324,7.5
100,2018-04-11,18.2018,6.032451,7.5
101,2018-04-12,18.1353,6.032503,7.5
102,2018-04-13,18.087,6.032555,7.5
103,2018-04-14,,6.032606,7.5
104,2018-04-15,,6.032658,7.5
105,2018-04-16,18.0394,6.03271,7.5
106,2018-04-17,17.9787,6.032761,7.5
107,2018-04-18,18.0333,6.032813,7.5
108,2018-04-19,18.2819,6.032864,7.5
109,2018-04-20,18.621,6.032916,7.5
110,2018-04-21,,6.032968,7.5
111,2018-04-22,,6.033019,7.5
112,2018-04-23,18.8628,6.033071,7.5
113,2018-04-24,18.8139,6.033123,7.5
114,2018-04-25,19.053,6.033174,7.5
115,2018-04-26,18.8644,6.031781,7.5
116,2018-04-27,18.6847,6.030388,7.5
117,2018-04-28,,6.028996,7.5
118,2018-04-29,,6.027604,7.5
119,2018-04-30,18.7878,6.026212,7.5
120,2018-05-01,,6.02482,7.5
121,2018-05-02,19.0943,6.023429,7.5
122,2018-05-03,19.1223,6.022038,7.5
123,2018-05-04,19.2017,6.020648,7.5
124,2018-05-05,,6.019257,7.5
125,2018-05-06,,6.017867,7.5
126,2018-05-07,19.4232,6.016478,7.5
127,2018-05-08,19.5781,6.015089,7.5
128,2018-05-09,19.5387,6.0137,7.5
129,2018-05-10,19.2989,6.012311,7.5
130,2018-05-11,19.3539,6.01232,7.5
131,2018-05-12,,6.012329,7.5
132,2018-05-13,,6.012338,7.5
133,2018-05-14,19.5214,6.012348,7.5
134,2018-05-15,19.7854,6.012357,7.5
135,2018-05-16,19.7094,6.012366,7.5
136,2018-05-17,19.7033,6.012375,7.5
137,2018-05-18,19.9319,6.012384,7.5
138,2018-05-19,,6.012393,7.5
139,2018-05-20,,6.012402,7.5
140,2018-05-21,19.9054,6.012411,7.5
141,2018-05-22,19.7528,6.01242,7.5
142,2018-05-23,19.7661,6.012429,7.5
143,2018-05-24,19.7048,6.012439,7.5
144,2018-05-25,19.5608,6.012448,7.5
145,2018-05-26,,6.011353,7.5
146,2018-05-27,,6.010258,7.5
147,2018-05-28,19.5915,6.009164,7.5
148,2018-05-29,19.7499,6.00807,7.5
149,2018-05-30,19.7322,6.006976,7.5
150,2018-05-31,19.9759,6.005882,7.5
151,2018-06-01,19.8662,6.004789,7.5
152,2018-06-02,,6.003695,7.5
153,2018-06-03,,6.002602,7.5
154,2018-06-04,19.9934,6.001509,7.5
155,2018-06-05,20.3863,6.000416,7.5
156,2018-06-06,20.3129,5.999324,7.5
157,2018-06-07,20.46,5.998231,7.5
158,2018-06-08,20.5281,5.997139,7.5
159,2018-06-09,,5.996047,7.5
160,2018-06-10,,5.994956,7.5
161,2018-06-11,20.4722,5.995978,7.5
162,2018-06-12,20.596,5.997,7.5
163,2018-06-13,20.6259,5.998023,7.5
164,2018-06-14,20.6953,5.999045,7.5
165,2018-06-15,20.716,6.000068,7.5
166,2018-06-16,,6.001091,7.5
167,2018-06-17,,6.002115,7.5
168,2018-06-18,20.6968,6.003138,7.5
169,2018-06-19,20.5531,6.004162,7.5
170,2018-06-20,20.3937,6.005185,7.5
171,2018-06-21,20.3689,6.006209,7.75
172,2018-06-22,20.1264,6.007233,7.75
173,2018-06-23,,6.008258,7.75
174,2018-06-24,,6.009282,7.75
175,2018-06-25,20.0908,6.010307,7.75
176,2018-06-26,19.8754,6.010844,7.75
177,2018-06-27,20.0553,6.011381,7.75
178,2018-06-28,19.8633,6.011918,7.75
179,2018-06-29,19.6912,6.012456,7.75
180,2018-06-30,,6.012993,7.75
181,2018-07-01,,6.013531,7.75
182,2018-07-02,20.1453,6.014068,7.75
183,2018-07-03,19.5974,6.014606,7.75
184,2018-07-04,19.4284,6.015143,7.75
185,2018-07-05,19.2513,6.015681,7.75
186,2018-07-06,19.0719,6.016218,7.75
187,2018-07-07,,6.016756,7.75
188,2018-07-08,,6.017294,7.75
189,2018-07-09,19.1563,6.017832,7.75
190,2018-07-10,19.0559,6.01837,7.75
191,2018-07-11,18.9632,6.019358,7.75
192,2018-07-12,18.8241,6.020347,7.75
193,2018-07-13,18.8854,6.021337,7.75
194,2018-07-14,,6.022326,7.75
195,2018-07-15,,6.023316,7.75
196,2018-07-16,18.836,6.024305,7.75
197,2018-07-17,18.8763,6.025295,7.75
198,2018-07-18,18.91,6.026285,7.75
199,2018-07-19,19.079,6.027275,7.75
200,2018-07-20,19.0694,6.028266,7.75
201,2018-07-21,,6.029256,7.75
202,2018-07-22,,6.030247,7.75
203,2018-07-23,19.0761,6.031238,7.75
204,2018-07-24,18.8506,6.032229,7.75
205,2018-07-25,18.7709,6.03322,7.75
206,2018-07-26,18.6234,6.034431,7.75
207,2018-07-27,18.5515,6.035642,7.75
208,2018-07-28,,6.036853,7.75
209,2018-07-29,,6.038065,7.75
210,2018-07-30,18.5413,6.039277,7.75
211,2018-07-31,18.6457,6.040489,7.75
212,2018-08-01,18.5899,6.041702,7.75
213,2018-08-02,18.6349,6.042915,7.75
214,2018-08-03,18.5725,6.044128,7.75
215,2018-08-04,,6.045341,7.75
216,2018-08-05,,6.046554,7.75
217,2018-08-06,18.5433,6.047768,7.75
218,2018-08-07,18.4631,6.048982,7.75
219,2018-08-08,18.4542,6.050196,7.75
220,2018-08-09,18.6511,6.05141,7.75
221,2018-08-10,18.9273,6.052625,7.75
222,2018-08-11,,6.053356,7.75
223,2018-08-12,,6.054088,7.75
224,2018-08-13,19.1801,6.054819,7.75
225,2018-08-14,18.9973,6.055551,7.75
226,2018-08-15,19.2339,6.056282,7.75
227,2018-08-16,19.01,6.057014,7.75
228,2018-08-17,19.0615,6.057746,7.75
229,2018-08-18,,6.058478,7.75
230,2018-08-19,,6.05921,7.75
231,2018-08-20,19.0305,6.059942,7.75
232,2018-08-21,18.8784,6.060674,7.75
233,2018-08-22,18.8176,6.061406,7.75
234,2018-08-23,18.8672,6.062138,7.75
235,2018-08-24,18.8339,6.062871,7.75
236,2018-08-25,,6.063603,7.75
237,2018-08-26,,6.064901,7.75
238,2018-08-27,18.6697,6.066199,7.75
239,2018-08-28,18.9354,6.067498,7.75
240,2018-08-29,19.0659,6.068796,7.75
241,2018-08-30,19.1258,6.070095,7.75
242,2018-08-31,19.1792,6.071394,7.75
243,2018-09-01,,6.072694,7.75
244,2018-09-02,,6.073994,7.75
245,2018-09-03,19.2137,6.075294,7.75
246,2018-09-04,19.3609,6.076594,7.75
247,2018-09-05,19.4433,6.077894,7.75
248,2018-09-06,19.3546,6.079195,7.75
249,2018-09-07,19.2394,6.080496,7.75
250,2018-09-08,,6.081798,7.75
251,2018-09-09,,6.0831,7.75
252,2018-09-10,19.2989,6.084401,7.75
253,2018-09-11,19.268,6.085604,7.75
254,2018-09-12,19.0511,6.086808,7.75
255,2018-09-13,18.8775,6.088011,7.75
256,2018-09-14,18.8689,6.089215,7.75
257,2018-09-15,,6.090419,7.75
258,2018-09-16,,6.091623,7.75
259,2018-09-17,18.8399,6.092827,7.75
260,2018-09-18,18.7694,6.094032,7.75
261,2018-09-19,18.7672,6.095237,7.75
262,2018-09-20,18.8296,6.096442,7.75
263,2018-09-21,18.8539,6.097647,7.75
264,2018-09-22,,6.098853,7.75
265,2018-09-23,,6.100059,7.75
266,2018-09-24,18.8516,6.101265,7.75
267,2018-09-25,18.987,6.102471,7.75
268,2018-09-26,18.8986,6.103376,7.75
269,2018-09-27,18.812,6.10428,7.75
270,2018-09-28,18.7231,6.105185,7.75
271,2018-09-29,,6.10609,7.75
272,2018-09-30,,6.106995,7.75
273,2018-10-01,18.6531,6.1079,7.75
274,2018-10-02,18.7503,6.108806,7.75
275,2018-10-03,18.8014,6.109711,7.75
276,2018-10-04,19.1328,6.110617,7.75
277,2018-10-05,18.9444,6.111523,7.75
278,2018-10-06,,6.112429,7.75
279,2018-10-07,,6.113335,7.75
280,2018-10-08,18.9234,6.114241,7.75
281,2018-10-09,19.0,6.115147,7.75
282,2018-10-10,19.1183,6.116054,7.75
283,2018-10-11,19.0217,6.116478,7.75
284,2018-10-12,18.9202,6.116902,7.75
285,2018-10-13,,6.117326,7.75
286,2018-10-14,,6.117751,7.75
287,2018-10-15,18.8096,6.118175,7.75
288,2018-10-16,18.7693,6.118599,7.75
289,2018-10-17,18.8012,6.119024,7.75
290,2018-10-18,19.1018,6.119448,7.75
291,2018-10-19,19.2183,6.119873,7.75
292,2018-10-20,,6.120297,7.75
293,2018-10-21,,6.120722,7.75
294,2018-10-22,19.3669,6.121146,7.75
295,2018-10-23,19.4169,6.121571,7.75
296,2018-10-24,19.4623,6.121996,7.75
297,2018-10-25,19.4383,6.12242,7.75
298,2018-10-26,19.479,6.123941,7.75
299,2018-10-27,,6.125462,7.75
300,2018-10-28,,6.126983,7.75
301,2018-10-29,19.8022,6.128505,7.75
302,2018-10-30,20.0258,6.130027,7.75
303,2018-10-31,20.3177,6.13155,7.75
304,2018-11-01,20.1329,6.133073,7.75
305,2018-11-02,,6.134596,7.75
306,2018-11-03,,6.13612,7.75
307,2018-11-04,,6.137644,7.75
308,2018-11-05,19.9636,6.139168,7.75
309,2018-11-06,19.8609,6.140693,7.75
310,2018-11-07,19.8245,6.142218,7.75
311,2018-11-08,20.0438,6.143744,7.75
312,2018-11-09,20.3614,6.14527,7.75
313,2018-11-10,,6.146796,7.75
314,2018-11-11,,6.147349,7.75
315,2018-11-12,20.3179,6.147903,7.75
316,2018-11-13,20.5158,6.148457,7.75
317,2018-11-14,20.3979,6.14901,7.75
318,2018-11-15,20.3371,6.149564,8.0
319,2018-11-16,20.155,6.150117,8.0
320,2018-11-17,,6.150671,8.0
321,2018-11-18,,6.151225,8.0
322,2018-11-19,,6.151779,8.0
323,2018-11-20,20.4123,6.152333,8.0
324,2018-11-21,20.2023,6.152887,8.0
325,2018-11-22,20.2984,6.153441,8.0
326,2018-11-23,20.3935,6.153995,8.0
327,2018-11-24,,6.154549,8.0
328,2018-11-25,,6.155103,8.0
329,2018-11-26,20.5304,6.157614,8.0
330,2018-11-27,20.4977,6.160127,8.0
331,2018-11-28,20.4108,6.16264,8.0
332,2018-11-29,20.2217,6.165154,8.0
333,2018-11-30,20.3455,6.16767,8.0
334,2018-12-01,,6.170186,8.0
335,2018-12-02,,6.172703,8.0
336,2018-12-03,20.2346,6.175222,8.0
337,2018-12-04,20.5123,6.177741,8.0
338,2018-12-05,20.5672,6.180262,8.0
339,2018-12-06,20.4705,6.182783,8.0
340,2018-12-07,20.2609,6.185306,8.0
341,2018-12-08,,6.187829,8.0
342,2018-12-09,,6.190354,8.0
343,2018-12-10,20.3621,6.192879,8.0
344,2018-12-11,20.2889,6.194256,8.0
345,2018-12-12,,6.195632,8.0
346,2018-12-13,20.2566,6.197009,8.0
347,2018-12-14,20.3337,6.198386,8.0
348,2018-12-15,,6.199764,8.0
349,2018-12-16,,6.201142,8.0
350,2018-12-17,20.1126,6.20252,8.0
351,2018-12-18,20.1277,6.203898,8.0
352,2018-12-19,20.0293,6.205277,8.0
353,2018-12-20,19.9082,6.206656,8.25
354,2018-12-21,19.9275,6.208036,8.25
355,2018-12-22,,6.209415,8.25
356,2018-12-23,,6.210795,8.25
357,2018-12-24,19.8473,6.212176,8.25
358,2018-12-25,,6.213556,8.25
359,2018-12-26,19.8823,6.215733,8.25
360,2018-12-27,19.6829,6.217911,8.25
361,2018-12-28,19.6566,6.22009,8.25
362,2018-12-29,,6.222269,8.25
363,2018-12-30,,6.22445,8.25
364,2018-12-31,19.6512,6.226631,8.25
365,2019-01-01,,6.228812,8.25
366,2019-01-02,19.5878,6.230995,8.25
367,2019-01-03,19.6073,6.233178,8.25
368,2019-01-04,19.4902,6.235362,8.25
369,2019-01-05,,6.237547,8.25
370,2019-01-06,,6.239733,8.25
371,2019-01-07,19.3208,6.241919,8.25
372,2019-01-08,19.3479,6.244106,8.25
373,2019-01-09,19.2456,6.246294,8.25
374,2019-01-10,19.1714,6.248483,8.25
375,2019-01-11,19.1236,6.248252,8.25
376,2019-01-12,,6.248022,8.25
377,2019-01-13,,6.247791,8.25
378,2019-01-14,19.0064,6.247561,8.25
379,2019-01-15,19.0457,6.24733,8.25
380,2019-01-16,18.9908,6.2471,8.25
381,2019-01-17,19.063,6.246869,8.25
382,2019-01-18,19.0844,6.246639,8.25
383,2019-01-19,,6.246409,8.25
384,2019-01-20,,6.246178,8.25
385,2019-01-21,19.1902,6.245948,8.25
386,2019-01-22,19.1297,6.245717,8.25
387,2019-01-23,19.0771,6.245487,8.25
388,2019-01-24,18.9859,6.245257,8.25
389,2019-01-25,18.928,6.245026,8.25
390,2019-01-26,,6.245454,8.25
391,2019-01-27,,6.245882,8.25
392,2019-01-28,19.0381,6.246311,8.25
393,2019-01-29,18.9972,6.246739,8.25
394,2019-01-30,19.1623,6.247167,8.25
395,2019-01-31,19.0388,6.247595,8.25
396,2019-02-01,19.1098,6.248023,8.25
397,2019-02-02,,6.248451,8.25
398,2019-02-03,,6.24888,8.25
399,2019-02-04,,6.249308,8.25
400,2019-02-05,19.0824,6.249736,8.25
401,2019-02-06,19.1058,6.250165,8.25
402,2019-02-07,19.08,6.250593,8.25
403,2019-02-08,19.0893,6.251021,8.25
404,2019-02-09,,6.25145,8.25
405,2019-02-10,,6.251878,8.25
406,2019-02-11,19.2524,6.251907,8.25
407,2019-02-12,19.2592,6.251935,8.25
408,2019-02-13,19.4084,6.251963,8.25
409,2019-02-14,19.3569,6.251991,8.25
410,2019-02-15,19.3625,6.25202,8.25
411,2019-02-16,,6.252048,8.25
412,2019-02-17,,6.252076,8.25
413,2019-02-18,19.2578,6.252105,8.25
414,2019-02-19,19.1778,6.252133,8.25
415,2019-02-20,19.1835,6.252161,8.25
416,2019-02-21,19.2652,6.252189,8.25
417,2019-02-22,19.1394,6.252218,8.25
418,2019-02-23,,6.252246,8.25
419,2019-02-24,,6.252274,8.25
420,2019-02-25,19.1185,6.252303,8.25
421,2019-02-26,19.163,6.251822,8.25
422,2019-02-27,19.2201,6.251341,8.25
423,2019-02-28,19.2607,6.250861,8.25
424,2019-03-01,19.2978,6.25038,8.25
425,2019-03-02,,6.2499,8.25
426,2019-03-03,,6.249419,8.25
427,2019-03-04,19.3039,6.248939,8.25
428,2019-03-05,19.2597,6.248459,8.25
429,2019-03-06,19.3708,6.247978,8.25
430,2019-03-07,19.5225,6.247498,8.25
431,2019-03-08,19.4902,6.247018,8.25
432,2019-03-09,,6.246537,8.25
433,2019-03-10,,6.246057,8.25
434,2019-03-11,19.4243,6.246627,8.25
435,2019-03-12,19.3049,6.247196,8.25
436,2019-03-13,19.332,6.247766,8.25
437,2019-03-14,19.3233,6.248336,8.25
438,2019-03-15,19.2176,6.248906,8.25
439,2019-03-16,,6.249476,8.25
440,2019-03-17,,6.250046,8.25
441,2019-03-18,,6.250616,8.25
442,2019-03-19,19.0004,6.251186,8.25
443,2019-03-20,18.9098,6.251756,8.25
444,2019-03-21,18.8694,6.252326,8.25
445,2019-03-22,19.1369,6.252896,8.25
446,2019-03-23,,6.253466,8.25
447,2019-03-24,,6.254036,8.25
448,2019-03-25,19.0151,6.254607,8.25
449,2019-03-26,19.0989,6.25561,8.25
450,2019-03-27,19.3201,6.256613,8.25
451,2019-03-28,19.3793,6.257617,8.25
452,2019-03-29,19.3779,6.25862,8.25
453,2019-03-30,,6.259624,8.25
454,2019-03-31,,6.260628,8.25
455,2019-04-01,19.2169,6.261632,8.25
456,2019-04-02,19.2279,6.262636,8.25
457,2019-04-03,19.1805,6.26364,8.25
458,2019-04-04,19.1728,6.264645,8.25
459,2019-04-05,19.0805,6.26565,8.25
460,2019-04-06,,6.266654,8.25
461,2019-04-07,,6.267659,8.25
462,2019-04-08,18.9701,6.268665,8.25
463,2019-04-09,18.9229,6.26967,8.25
464,2019-04-10,18.836,6.270675,8.25
465,2019-04-11,18.8432,6.271168,8.25
466,2019-04-12,18.7719,6.271661,8.25
467,2019-04-13,,6.272154,8.25
468,2019-04-14,,6.272647,8.25
469,2019-04-15,18.8489,6.27314,8.25
470,2019-04-16,18.9516,6.273633,8.25
471,2019-04-17,18.848,6.274127,8.25
472,2019-04-18,,6.27462,8.25
473,2019-04-19,,6.275113,8.25
474,2019-04-20,,6.275606,8.25
475,2019-04-21,,6.276099,8.25
476,2019-04-22,18.8359,6.276593,8.25
477,2019-04-23,18.9578,6.277086,8.25
478,2019-04-24,19.0046,6.27758,8.25
479,2019-04-25,19.0942,6.278073,8.25
480,2019-04-26,18.9414,6.277927,8.25
481,2019-04-27,,6.277782,8.25
482,2019-04-28,,6.277636,8.25
483,2019-04-29,19.012,6.277491,8.25
484,2019-04-30,19.0099,6.277345,8.25
485,2019-05-01,,6.2772,8.25
486,2019-05-02,19.1014,6.277054,8.25
487,2019-05-03,19.0012,6.276909,8.25
488,2019-05-04,,6.276763,8.25
489,2019-05-05,,6.276618,8.25
490,2019-05-06,18.9781,6.276472,8.25
491,2019-05-07,19.0499,6.276327,8.25
492,2019-05-08,19.0837,6.276181,8.25
493,2019-05-09,19.2623,6.276036,8.25
494,2019-05-10,19.1374,6.27589,8.25
495,2019-05-11,,6.276137,8.25
496,2019-05-12,,6.276383,8.25
497,2019-05-13,19.1928,6.27663,8.25
498,2019-05-14,19.1427,6.276876,8.25
499,2019-05-15,19.1236,6.277123,8.25
500,2019-05-16,19.071,6.277369,8.25
501,2019-05-17,19.1454,6.277616,8.25
502,2019-05-18,,6.277863,8.25
503,2019-05-19,,6.278109,8.25
504,2019-05-20,19.0908,6.278356,8.25
505,2019-05-21,19.0309,6.278602,8.25
506,2019-05-22,18.9755,6.278849,8.25
507,2019-05-23,19.0122,6.279096,8.25
508,2019-05-24,19.0658,6.279342,8.25
509,2019-05-25,,6.279589,8.25
510,2019-05-26,,6.278405,8.25
511,2019-05-27,19.0521,6.277221,8.25
512,2019-05-28,19.1652,6.276037,8.25
513,2019-05-29,19.2395,6.274854,8.25
514,2019-05-30,19.0683,6.273671,8.25
515,2019-05-31,19.6426,6.272488,8.25
516,2019-06-01,,6.271305,8.25
517,2019-06-02,,6.270123,8.25
518,2019-06-03,19.7609,6.26894,8.25
519,2019-06-04,19.6007,6.267758,8.25
520,2019-06-05,19.5418,6.266576,8.25
521,2019-06-06,19.7084,6.265395,8.25
522,2019-06-07,19.6528,6.264213,8.25
523,2019-06-08,,6.263032,8.25
524,2019-06-09,,6.261851,8.25
525,2019-06-10,19.204,6.26067,8.25
526,2019-06-11,19.1222,6.260533,8.25
527,2019-06-12,19.1383,6.260396,8.25
528,2019-06-13,19.1645,6.260258,8.25
529,2019-06-14,19.1487,6.260121,8.25
530,2019-06-15,,6.259983,8.25
531,2019-06-16,,6.259846,8.25
532,2019-06-17,19.1924,6.259708,8.25
533,2019-06-18,19.1011,6.259571,8.25
534,2019-06-19,19.1753,6.259433,8.25
535,2019-06-20,18.9804,6.259296,8.25
536,2019-06-21,19.0661,6.259159,8.25
537,2019-06-22,,6.259021,8.25
538,2019-06-23,,6.258884,8.25
539,2019-06-24,19.1833,6.258746,8.25
540,2019-06-25,19.2271,6.258609,8.25
541,2019-06-26,19.1442,6.258645,8.25
542,2019-06-27,19.1685,6.258682,8.25
543,2019-06-28,19.2087,6.258718,8.25
544,2019-06-29,,6.258754,8.25
545,2019-06-30,,6.258791,8.25
546,2019-07-01,19.076,6.258827,8.25
547,2019-07-02,19.0694,6.258863,8.25
548,2019-07-03,19.0502,6.2589,8.25
549,2019-07-04,18.9947,6.258936,8.25
550,2019-07-05,19.0446,6.258973,8.25
551,2019-07-06,,6.259009,8.25
552,2019-07-07,,6.259045,8.25
553,2019-07-08,18.9116,6.259082,8.25
554,2019-07-09,19.0043,6.259118,8.25
555,2019-07-10,19.2425,6.259155,8.25
556,2019-07-11,19.1227,6.259752,8.25
557,2019-07-12,19.0307,6.26035,8.25
558,2019-07-13,,6.260948,8.25
559,2019-07-14,,6.261546,8.25
560,2019-07-15,18.9803,6.262144,8.25
561,2019-07-16,19.0781,6.262743,8.25
562,2019-07-17,19.0233,6.263341,8.25
563,2019-07-18,19.0108,6.263939,8.25
564,2019-07-19,19.0123,6.264537,8.25
565,2019-07-20,,6.265136,8.25
566,2019-07-21,,6.265734,8.25
567,2019-07-22,19.0659,6.266333,8.25
568,2019-07-23,19.1315,6.266931,8.25
569,2019-07-24,19.0894,6.26753,8.25
570,2019-07-25,19.0623,6.268129,8.25
571,2019-07-26,19.0699,6.269192,8.25
572,2019-07-27,,6.270256,8.25
573,2019-07-28,,6.27132,8.25
574,2019-07-29,19.09,6.272384,8.25
575,2019-07-30,19.0747,6.273448,8.25
576,2019-07-31,18.9929,6.274513,8.25
577,2019-08-01,19.1627,6.275577,8.25
578,2019-08-02,19.3116,6.276642,8.25
579,2019-08-03,,6.277707,8.25
580,2019-08-04,,6.278772,8.25
581,2019-08-05,19.5731,6.279838,8.25
582,2019-08-06,19.6291,6.280903,8.25
583,2019-08-07,19.6953,6.281969,8.25
584,2019-08-08,19.5118,6.283035,8.25
585,2019-08-09,19.4283,6.284101,8.25
586,2019-08-10,,6.285167,8.25
587,2019-08-11,,6.285434,8.25
588,2019-08-12,19.5803,6.285701,8.25
589,2019-08-13,19.463,6.285968,8.25
590,2019-08-14,19.5763,6.286234,8.25
591,2019-08-15,19.6365,6.286501,8.0
592,2019-08-16,19.5669,6.286768,8.0
593,2019-08-17,,6.287035,8.0
594,2019-08-18,,6.287301,8.0
595,2019-08-19,19.8153,6.287568,8.0
596,2019-08-20,19.7522,6.287835,8.0
597,2019-08-21,19.6798,6.288102,8.0
598,2019-08-22,19.7467,6.288369,8.0
599,2019-08-23,19.8402,6.288636,8.0
600,2019-08-24,,6.288903,8.0
601,2019-08-25,,6.289169,8.0
602,2019-08-26,19.9086,6.288874,8.0
603,2019-08-27,19.9934,6.288578,8.0
604,2019-08-28,20.0314,6.288282,8.0
605,2019-08-29,20.0988,6.287987,8.0
606,2019-08-30,20.0696,6.287691,8.0
607,2019-08-31,,6.287395,8.0
608,2019-09-01,,6.2871,8.0
609,2019-09-02,20.1253,6.286804,8.0
610,2019-09-03,20.0039,6.286509,8.0
611,2019-09-04,19.7806,6.286213,8.0
612,2019-09-05,19.6834,6.285917,8.0
613,2019-09-06,19.5623,6.285622,8.0
614,2019-09-07,,6.285326,8.0
615,2019-09-08,,6.285031,8.0
616,2019-09-09,19.5398,6.284735,8.0
617,2019-09-10,19.5354,6.28444,8.0
618,2019-09-11,19.5478,6.284662,8.0
619,2019-09-12,19.4265,6.284884,8.0
620,2019-09-13,19.3665,6.285107,8.0
621,2019-09-14,,6.285329,8.0
622,2019-09-15,,6.285551,8.0
623,2019-09-16,,6.285774,8.0
624,2019-09-17,19.4262,6.285996,8.0
625,2019-09-18,19.3528,6.286218,8.0
626,2019-09-19,19.3981,6.286441,8.0
627,2019-09-20,19.4478,6.286663,8.0
628,2019-09-21,,6.286885,8.0
629,2019-09-22,,6.287108,8.0
630,2019-09-23,19.4459,6.28733,8.0
631,2019-09-24,19.4587,6.287552,8.0
632,2019-09-25,19.5775,6.287775,8.0
633,2019-09-26,19.6363,6.288502,7.75
634,2019-09-27,19.6808,6.289229,7.75
635,2019-09-28,,6.289956,7.75
636,2019-09-29,,6.290683,7.75
637,2019-09-30,19.7345,6.291411,7.75
638,2019-10-01,19.7792,6.292138,7.75
639,2019-10-02,19.7985,6.292866,7.75
640,2019-10-03,19.7368,6.293593,7.75
641,2019-10-04,19.5255,6.294321,7.75
642,2019-10-05,,6.295049,7.75
643,2019-10-06,,6.295777,7.75
